id;id_pays;pays;region;id_type_statistique;type_statistique;annee;valeur;type_valeur;valeur_texte;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source;date_creation
111;37;Congo;Americas;1;Prevention of Mother-to-Child Transmission;2023;25.0;percentage_received;;17.0;36.0;25.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
109;37;Congo;Americas;1;Prevention of Mother-to-Child Transmission;2023;1000.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
624;38;Costa Rica;Americas;2;ART Coverage;2023;49.0;estimated_art_coverage_percent;;44.0;54.0;49.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
623;38;Costa Rica;Americas;2;ART Coverage;2023;15000.0;estimated_living_with_hiv;;13000.0;17000.0;15000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
622;38;Costa Rica;Americas;2;ART Coverage;2023;7200.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3004;38;Costa Rica;Americas;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3003;38;Costa Rica;Americas;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3002;38;Costa Rica;Americas;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2758;38;Costa Rica;Americas;5;HIV Cases Adults 15-49;2000;0.2;count;;0.2;0.2;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2588;38;Costa Rica;Americas;5;HIV Cases Adults 15-49;2005;0.2;count;;0.2;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2418;38;Costa Rica;Americas;5;HIV Cases Adults 15-49;2010;0.3;count;;0.3;0.3;0.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2248;38;Costa Rica;Americas;5;HIV Cases Adults 15-49;2018;0.4;count;;0.4;0.5;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2078;38;Costa Rica;Americas;4;HIV-related Deaths;2000;500.0;count;;500.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1908;38;Costa Rica;Americas;4;HIV-related Deaths;2010;500.0;count;;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1738;38;Costa Rica;Americas;4;HIV-related Deaths;2018;500.0;count;;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1568;38;Costa Rica;Americas;3;People Living with HIV;2000;4300.0;count;;3700.0;4700.0;4300.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1398;38;Costa Rica;Americas;3;People Living with HIV;2005;6500.0;count;;5800.0;7200.0;6500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1228;38;Costa Rica;Americas;3;People Living with HIV;2010;9300.0;count;;8400.0;10000.0;9300.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1058;38;Costa Rica;Americas;3;People Living with HIV;2018;15000.0;count;;13000.0;17000.0;15000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
113;38;Costa Rica;Americas;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
114;38;Costa Rica;Americas;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
112;38;Costa Rica;Americas;1;Prevention of Mother-to-Child Transmission;2023;40.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
630;40;Croatia;Europe;2;ART Coverage;2023;75.0;estimated_art_coverage_percent;;67.0;83.0;75.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
629;40;Croatia;Europe;2;ART Coverage;2023;1600.0;estimated_living_with_hiv;;1400.0;1700.0;1600.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
628;40;Croatia;Europe;2;ART Coverage;2023;1200.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3010;40;Croatia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3009;40;Croatia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3008;40;Croatia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2760;40;Croatia;Europe;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2590;40;Croatia;Europe;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2420;40;Croatia;Europe;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2250;40;Croatia;Europe;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2080;40;Croatia;Europe;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1910;40;Croatia;Europe;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1740;40;Croatia;Europe;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1570;40;Croatia;Europe;3;People Living with HIV;2000;500.0;count;;500.0;500.0;500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1400;40;Croatia;Europe;3;People Living with HIV;2005;710.0;count;;630.0;800.0;710.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1230;40;Croatia;Europe;3;People Living with HIV;2010;1000.0;count;;930.0;1100.0;1000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1060;40;Croatia;Europe;3;People Living with HIV;2018;1600.0;count;;1400.0;1700.0;1600.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
119;40;Croatia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
120;40;Croatia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
118;40;Croatia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
633;41;Cuba;Americas;2;ART Coverage;2023;72.0;estimated_art_coverage_percent;;55.0;85.0;72.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
632;41;Cuba;Americas;2;ART Coverage;2023;31000.0;estimated_living_with_hiv;;24000.0;37000.0;31000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
631;41;Cuba;Americas;2;ART Coverage;2023;21900.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3013;41;Cuba;Americas;6;ART Pediatric Coverage;2023;34.0;estimated_children_art_coverage_percent;;23.0;46.0;34.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3012;41;Cuba;Americas;6;ART Pediatric Coverage;2023;100.0;estimated_children_needing_art;;100.0;200.0;100.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3011;41;Cuba;Americas;6;ART Pediatric Coverage;2023;30.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2761;41;Cuba;Americas;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2591;41;Cuba;Americas;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.2;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2421;41;Cuba;Americas;5;HIV Cases Adults 15-49;2010;0.2;count;;0.2;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2251;41;Cuba;Americas;5;HIV Cases Adults 15-49;2018;0.4;count;;0.3;0.5;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2081;41;Cuba;Americas;4;HIV-related Deaths;2000;200.0;count;;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1911;41;Cuba;Americas;4;HIV-related Deaths;2010;500.0;count;;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1741;41;Cuba;Americas;4;HIV-related Deaths;2018;500.0;count;;500.0;580.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1571;41;Cuba;Americas;3;People Living with HIV;2000;4100.0;count;;2900.0;5000.0;4100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1401;41;Cuba;Americas;3;People Living with HIV;2005;9000.0;count;;6700.0;11000.0;9000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1231;41;Cuba;Americas;3;People Living with HIV;2010;17000.0;count;;13000.0;21000.0;17000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1061;41;Cuba;Americas;3;People Living with HIV;2018;31000.0;count;;24000.0;37000.0;31000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
122;41;Cuba;Americas;1;Prevention of Mother-to-Child Transmission;2023;200.0;needing_antiretrovirals;;200.0;200.0;200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
123;41;Cuba;Americas;1;Prevention of Mother-to-Child Transmission;2023;95.0;percentage_received;;86.0;95.0;95.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
121;41;Cuba;Americas;1;Prevention of Mother-to-Child Transmission;2023;180.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
636;42;Cyprus;Europe;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
635;42;Cyprus;Europe;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
634;42;Cyprus;Europe;2;ART Coverage;2023;;reported_receiving_art;Nodata                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3016;42;Cyprus;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3015;42;Cyprus;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3014;42;Cyprus;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2762;42;Cyprus;Europe;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2592;42;Cyprus;Europe;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2422;42;Cyprus;Europe;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2252;42;Cyprus;Europe;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2082;42;Cyprus;Europe;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1912;42;Cyprus;Europe;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1742;42;Cyprus;Europe;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1572;42;Cyprus;Europe;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1402;42;Cyprus;Europe;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1232;42;Cyprus;Europe;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1062;42;Cyprus;Europe;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
125;42;Cyprus;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
126;42;Cyprus;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
124;42;Cyprus;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
639;43;Czechia;Europe;2;ART Coverage;2023;60.0;estimated_art_coverage_percent;;51.0;68.0;60.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
638;43;Czechia;Europe;2;ART Coverage;2023;4400.0;estimated_living_with_hiv;;3700.0;5000.0;4400.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
637;43;Czechia;Europe;2;ART Coverage;2023;2600.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3019;43;Czechia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3018;43;Czechia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3017;43;Czechia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2763;43;Czechia;Europe;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2593;43;Czechia;Europe;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2423;43;Czechia;Europe;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2253;43;Czechia;Europe;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2083;43;Czechia;Europe;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1913;43;Czechia;Europe;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1743;43;Czechia;Europe;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1573;43;Czechia;Europe;3;People Living with HIV;2000;510.0;count;;500.0;580.0;510.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1403;43;Czechia;Europe;3;People Living with HIV;2005;970.0;count;;820.0;1100.0;970.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1233;43;Czechia;Europe;3;People Living with HIV;2010;1800.0;count;;1500.0;2000.0;1800.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1063;43;Czechia;Europe;3;People Living with HIV;2018;4400.0;count;;3700.0;5000.0;4400.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
128;43;Czechia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
129;43;Czechia;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
127;43;Czechia;Europe;1;Prevention of Mother-to-Child Transmission;2023;10.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
627;39;Côte d'Ivoire;Africa;2;ART Coverage;2023;55.0;estimated_art_coverage_percent;;44.0;70.0;55.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
626;39;Côte d'Ivoire;Africa;2;ART Coverage;2023;460000.0;estimated_living_with_hiv;;360000.0;580000.0;460000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
625;39;Côte d'Ivoire;Africa;2;ART Coverage;2023;252000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3007;39;Côte d'Ivoire;Africa;6;ART Pediatric Coverage;2023;40.0;estimated_children_art_coverage_percent;;29.0;54.0;40.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3006;39;Côte d'Ivoire;Africa;6;ART Pediatric Coverage;2023;31000.0;estimated_children_needing_art;;23000.0;41000.0;31000.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3005;39;Côte d'Ivoire;Africa;6;ART Pediatric Coverage;2023;12300.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2759;39;Côte d'Ivoire;Africa;5;HIV Cases Adults 15-49;2000;5.6;count;;4.4;7.2;5.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
